,quarter,Consumption_growth,Government_growth,Investment_growth,Exports_growth,Imports_growth,CPI_growth,Population_growth,Unemployment_rate,M.BCPI_growth,M.BCNE_growth,M.ENER_growth,M.MTLS_growth,M.FOPR_growth,M.AGRI_growth,M.FISH_growth,US_GDP_growth,TPUQ,TARIFFVOL,tbill_3m
92,2023Q1,0.953953268,0.05709287,0.3763344158218551,3.0833164059855145,-0.643992369,0.7139766334919972,0.5519684600215458,5.066667,-8.122809615,-0.845413133,-13.322401,1.3647997809683288,-6.25531011,-0.463339294,1.8021860423637737,0.723850896,53.953724,,4.3
93,2023Q2,0.2193062292580094,0.2690537856119057,1.4132487392608306,0.3277364971194796,1.6950462203379812,0.6659505907626428,0.5720516390727015,5.233333,-2.003932651,-3.660764083,-0.681328455,-5.752380796,-10.17133261,1.4281339322172348,-1.63678744,0.6278719587201387,48.626566,,4.89
94,2023Q3,0.2154843603107803,1.375610546540429,-0.651632771,-0.890113412,0.332928096,1.1523687580025532,0.8099997339360954,5.5,4.486195478,-2.011737548,10.107959408845543,-3.671378015,-4.365114692,1.2228383941062182,-7.066729394,1.1536060385556546,62.28857,,5.07
95,2023Q4,0.3263737857039261,-0.506356573,-1.32842641,2.246369931,0.5077692609641193,0.611814346,1.045302205133858,5.733333,-5.937445891,-4.510778456,-7.053933518,-1.381626397,0.3195978652103859,-10.07815141,-0.572478532,0.8440571465622604,50.238332,,4.89
96,2024Q1,0.7879893229433943,1.4443692168810696,0.1499422613352896,-0.180089964,-0.270371412,0.4193751310547222,0.6345897107823406,5.9,-0.727390375,0.8128320739978934,-2.09408517,0.047994515,6.242460796139926,-0.997368363,14.080918557629808,0.2098613427756968,71.45,,4.99
97,2024Q2,0.4123868033355071,1.3640391395335794,0.8199866302228243,-1.225688489,0.00201471,0.5429108373355751,0.652606736,6.3,7.1625638461062735,5.506628206701847,8.484887389945328,10.09137426900586,-1.092454712,3.317101501072184,-4.002027645,0.8854862935244512,91.5,,4.64
98,2024Q3,1.0661457318113632,1.3415915706460613,-0.452758531,-0.153713002,-0.248937577,0.4776739356178616,0.6636497413034181,6.566667,-5.000157304,-2.084636079,-7.187886898,-0.409182962,-0.445193383,-4.381337427,-6.776178341,0.8247780216767531,109.38,,4.02
99,2024Q4,1.190470303237534,0.5860242485197897,2.172996279480399,1.7365136831973382,0.6170174628060243,0.4547333608929227,0.5617787595072476,6.733333,-0.043603528,2.9688927173759705,-2.409951718,3.465259894492068,5.099378376980002,1.0717556216295776,10.655781441758716,0.4598746857240599,237.39,,3.15
100,2025Q1,0.1413768499422651,-0.10710682,-1.261372118,1.423984927,0.8850989730091907,0.7613168724279751,0.1937261875968321,6.633333,4.293231878696191,4.471336569042483,3.8449071689351744,5.072936552046325,1.2680216611576034,4.759454592230505,8.275963114906126,-0.162516404,477.9135976,,2.64
101,2025Q2,1.079221705463107,1.2609048266187362,-0.088486414,-7.502136596,-1.311585903,0.5913539967373538,,6.933333,-2.247530099,,,,,,,,782.333334,,2.67
