M.BCPI,M.BCNE,M.ENER,M.MTLS,M.FOPR,M.AGRI,M.FISH,quarter,M.BCPI_growth,M.BCNE_growth,M.ENER_growth,M.MTLS_growth,M.FOPR_growth,M.AGRI_growth,M.FISH_growth
273.63,221.1266666666667,529.0366666666667,234.84333333333333,284.58666666666664,171.26999999999998,870.4833333333332,2001Q3,-13.886033191364366,-4.079006347691538,-23.758580768510186,-6.154010096839069,-6.465961129735542,1.815119389676001,-5.35412695076073
237.64666666666665,200.41333333333333,438.3033333333333,228.76,245.31000000000003,157.4333333333333,780.9933333333333,2001Q4,-13.150361193338945,-9.367180198378023,-17.150670085879383,-2.590379401870757,-13.8013024737631,-8.07886183608727,-10.280495510157184
252.9233333333333,211.26666666666665,471.3,241.1533333333333,261.6566666666667,160.11,959.2633333333332,2002Q1,6.428310937806825,5.415474685649646,7.528271896935923,5.417613801946719,6.663677251912548,1.7001905568494902,22.826059121289966
279.68666666666667,209.31000000000003,591.4766666666667,246.5666666666667,257.78,157.01,855.2033333333333,2002Q2,10.58159916707304,-0.9261596718207366,25.49897446778415,2.2447681972742384,-1.481585283514042,-1.9361688838923419,-10.847907595759242
276.86333333333334,202.65,602.0466666666666,241.64666666666668,238.73333333333332,162.82666666666668,787.3466666666667,2002Q3,-1.0094629704669456,-3.181883330944546,1.78705274369797,-1.9954035419764815,-7.388729407505101,3.7046472623824434,-7.9345652690782975
289.27666666666664,197.9233333333333,680.2133333333333,246.74666666666667,224.04666666666665,161.24666666666667,832.0933333333334,2002Q4,4.483559879122057,-2.3324286536722028,12.983489651964963,2.110519491268237,-6.151912873499022,-0.9703570258761895,5.683222976748903
339.84666666666664,206.8,895.9366666666666,259.91333333333336,238.6833333333333,160.91333333333333,931.6266666666668,2003Q1,17.48153440189899,4.484901561210597,31.714070095656275,5.336107208472929,6.532865176897662,-0.20672261958903926,11.961799157145837
326.56333333333333,218.7633333333333,787.46,257.8933333333334,265.34,167.77333333333334,1004.53,2003Q2,-3.908625458540116,5.784977433913574,-12.10762665515791,-0.7771821376356125,11.168214510159903,4.263164436342559,7.825380696130058
325.42333333333335,230.34,749.15,270.58666666666664,298.1466666666667,163.76,881.66,2003Q3,-0.349090018271081,5.291867924240834,-4.8650090163309905,4.921931547926772,12.36401095449866,-2.3921163474529217,-12.231590893253564
334.49666666666667,234.9233333333333,775.6866666666666,294.0933333333333,295.07666666666665,166.71,778.9566666666666,2003Q4,2.788163110614894,1.9898121617319076,3.5422367572137237,8.6872967379521,-1.029694557488503,1.8014167073766574,-11.648859348652929
372.26666666666665,258.97,870.0166666666668,322.06,334.05333333333334,178.14333333333337,891.32,2004Q1,11.291592342723877,10.23596350582463,12.160838139111174,9.509452781429939,13.208996531974758,6.858216863615474,14.424850333993788
402.1233333333334,277.2,946.75,313.53333333333336,378.4,196.74666666666667,862.6566666666668,2004Q2,8.020236389684833,7.039425416071343,8.819754410835024,-2.6475397958972358,13.275325297357687,10.442901783208258,-3.215829705754758
408.57,279.27666666666664,968.73,326.63,380.3466666666666,189.89,935.2866666666664,2004Q3,1.6031565771695178,0.7491582491582438,2.3216266173752276,4.177120986604277,0.5144467935165542,-3.4850230414746663,8.41934025510338
427.0966666666666,267.7233333333333,1089.2733333333333,351.58,328.57,186.09666666666664,973.02,2004Q4,4.534514689445279,-4.136877409498352,12.443439692518377,7.638612497321118,-13.61301970132509,-1.9976477609844334,4.034413691346006
448.69,282.2133333333333,1128.1933333333334,366.98333333333335,365.2533333333333,182.7266666666667,1053.3333333333333,2005Q1,5.0558421590740865,5.412303746404867,3.5730242179801808,4.3811745074615605,11.164541295107067,-1.8108868150960689,8.254026981288497
467.0466666666666,278.90333333333336,1214.8533333333332,365.66,348.71333333333337,188.6233333333333,1039.82,2005Q2,4.0911691071043865,-1.1728715865066408,7.681307577306473,-0.3605976656523846,-4.5283638753011335,3.2270422124119458,-1.2829113924050617
537.2366666666667,271.7866666666667,1560.9033333333334,368.0566666666667,328.21000000000004,185.8766666666667,1003.0733333333332,2005Q3,15.028476811739022,-2.5516606709612644,28.484919990341794,0.6554358329231125,-5.879710172634633,-1.4561648435152619,-3.5339449776564003
569.15,279.5233333333333,1683.4033333333334,393.48333333333335,330.5833333333333,185.84333333333333,1114.256666666667,2005Q4,5.94027461516029,2.846595368916782,7.848019629658887,6.9083565030747085,0.7231142662725842,-0.01793303803598878,11.084267683984606
529.5066666666667,299.9266666666667,1423.1266666666668,452.19666666666666,344.9766666666667,185.9766666666667,1184.8733333333332,2006Q1,-6.96535769715072,7.299331003971066,-15.461337251322217,14.921428268880499,4.35391983866904,0.07174501820530477,6.337558372248142
546.1066666666667,323.59,1422.5866666666668,542.2733333333334,337.56666666666666,195.95666666666668,1027.0766666666666,2006Q2,3.134993578928813,7.889706372668859,-0.03794461959347739,19.919798907555,-2.147971360381873,5.366264585163005,-13.317597942958736
539.3133333333334,327.90333333333336,1382.7833333333335,583.0933333333334,320.48,198.72333333333333,907.54,2006Q3,-1.2439572244738462,1.3329624936905926,-2.797954899057109,7.5275691225827,-5.061716204206568,1.4118767754775607,-11.638533962086562
520.9666666666667,327.87000000000006,1302.45,614.86,299.8,198.7433333333333,935.27,2006Q4,-3.4018566819535967,-0.010165597584643749,-5.809538732267061,5.447955730357634,-6.452820768846735,0.01006424342049339,3.055512704674168
529.1066666666667,340.12666666666667,1305.2933333333333,643.8166666666667,307.75666666666666,203.57333333333332,1004.5933333333334,2007Q1,1.5624800051186938,3.738270249387443,0.2183065248825944,4.70947315920156,2.6539915499221634,2.43027019774249,7.412119851308541
570.0,358.3533333333333,1428.7166666666665,692.4233333333333,308.13,219.8,1056.986666666667,2007Q2,7.728750346495983,5.358787902546092,9.455601295238857,7.549768308783533,0.12130795975175968,7.970919570343216,5.215377366629315
561.5566666666667,340.7333333333333,1445.243333333333,595.4633333333334,311.96,230.34,985.4466666666668,2007Q3,-1.4812865497075944,-4.91693486875151,1.156749063845175,-14.00299431465336,1.2429818583065577,4.795268425841681,-6.7682972979791645
614.41,338.72,1697.1466666666663,589.1733333333333,295.75666666666666,244.03333333333333,943.23,2007Q4,9.41193230721742,-0.5908824104871591,17.429821506412992,-1.0563202884028788,-5.1940419711928865,5.944835171196194,-4.284013340820081
687.8833333333333,368.3733333333334,1946.8933333333332,630.6166666666667,285.3333333333333,298.08,1160.3966666666668,2008Q1,11.95835571252639,8.754526846165977,14.71567965055074,7.034149542862322,-3.5242936197549812,22.1472476437645,23.023723446737996
825.8666666666667,394.69666666666666,2499.9233333333336,721.3966666666666,308.3933333333334,293.2966666666667,1005.2533333333334,2008Q2,20.059118552080047,7.1458303170696125,28.405767821555038,14.395433041731632,8.081775700934601,-1.6047146179996363,-13.369853412195255
765.5533333333333,378.72333333333336,2272.213333333333,676.0133333333333,332.49333333333334,267.7133333333333,889.5966666666667,2008Q3,-7.303035195350349,-4.0469896713932085,-9.108679332832892,-6.29103729339845,7.814695518709858,-8.722681244246456,-11.505225880043513
469.07666666666665,290.3633333333333,1224.1933333333334,497.75666666666666,277.08666666666664,202.5,753.0033333333334,2008Q4,-38.727108061271586,-23.331015605059125,-46.12331001783869,-26.368809293702288,-16.663993263022824,-24.35938939661827,-15.354523960296607
397.3333333333333,280.24,953.0233333333334,478.93666666666667,242.06333333333336,206.31000000000003,965.17,2009Q1,-15.29458581752805,-3.4864365335384173,-22.150912982154235,-3.7809639248093108,-12.639847941678884,1.8814814814815062,28.176059424261048
453.65333333333336,294.48,1152.43,526.76,237.27,217.57,847.3933333333333,2009Q2,14.17449664429531,5.081358835284044,20.923587040541157,9.985314690181713,-1.980198019801982,5.457806213949867,-12.202686227987469
471.36,295.83,1223.6333333333334,567.5666666666667,246.13333333333333,199.60333333333327,770.7266666666666,2009Q3,3.903127204326351,0.4584352078239595,6.178538682031309,7.7467284278735615,3.735547407313744,-8.257878690383203,-9.047353059185436
523.8233333333334,307.7033333333333,1423.1266666666668,600.48,267.81666666666666,198.1933333333333,791.3466666666667,2009Q4,11.130204797465492,4.013566350043374,16.303358849328497,5.799025077817577,8.809588299024917,-0.7064010287069156,2.6753972441592166
562.0566666666667,325.8433333333333,1539.8733333333332,609.16,303.04,209.85666666666668,1046.753333333333,2010Q1,7.298898483585425,5.895288752153038,8.203533065691015,1.4455102584598922,13.152031862592573,5.88482626391742,32.27494060757188
552.0533333333333,336.1466666666667,1461.9166666666667,613.41,326.28000000000003,218.20666666666668,1026.2833333333333,2010Q2,-1.779773095239523,3.1620512925434774,-5.062537611318662,0.6976820539759565,7.6689545934530035,3.9789062375907402,-1.9555705578518823
537.7733333333333,337.1566666666667,1396.2166666666665,613.5833333333334,306.52000000000004,233.75,857.1333333333333,2010Q3,-2.5867065983962823,0.30046408313830764,-4.494100210910357,0.028257337398063243,-6.056148093661884,7.123216522562692,-16.48180327070172
584.9766666666666,366.32666666666665,1518.743333333333,673.4233333333333,332.18333333333334,252.2733333333333,851.5633333333334,2010Q4,8.777551880594036,8.651764263893135,8.77561982977808,9.752546516365591,8.37248249162641,7.924420677361854,-0.6498405537839202
647.9533333333334,405.4266666666667,1684.3866666666663,718.86,350.05,301.44,1022.75,2011Q1,10.765671565247636,10.673533640284628,10.906604802654819,6.747117959480664,5.378556018263003,19.48944266800561,20.102634761947623
691.0033333333334,408.94,1867.83,730.0666666666666,325.81666666666666,317.12333333333333,931.0666666666666,2011Q2,6.643996995668422,0.866576775084682,10.890808919567174,1.5589498186943995,-6.922820549445319,5.202804317055909,-8.964393383850734
653.5466666666667,413.4966666666666,1684.4666666666665,771.8133333333334,326.2333333333333,301.9166666666667,925.3266666666668,2011Q3,-5.420620257499964,1.1142628910516539,-9.816917670951508,5.718199251209954,0.12788377922143823,-4.795190094285074,-0.6164972075039188
640.26,387.77,1702.3033333333333,716.4233333333333,306.87666666666667,287.03666666666663,864.2566666666667,2011Q4,-2.033009629508742,-6.221734959572423,1.0588910436537757,-7.176605742321129,-5.933381015632966,-4.928512282638719,-6.599831410889145
643.5733333333334,410.21,1645.87,762.6733333333333,318.29,303.36333333333334,994.2233333333334,2012Q1,0.517498099730318,5.786935554581318,-3.315116185717004,6.455680300753275,3.7191922922346743,5.6880073393643205,15.037970973129134
614.04,405.9633333333333,1528.9433333333334,719.0933333333334,332.2033333333333,311.1066666666666,955.18,2012Q2,-4.588961630894184,-1.03524211176389,-7.104246791463876,-5.714110890639057,4.3712756710337475,2.552494808205763,-3.9270184096799277
618.4499999999999,396.5633333333333,1574.4166666666667,685.6333333333333,331.2,311.1933333333333,911.1933333333332,2012Q3,0.7181942544459696,-2.3154800515646,2.974167344331491,-4.6530816583846395,-0.3020238608884118,0.0278575408220183,-4.605065711872824
603.3966666666666,408.23333333333335,1475.2166666666665,723.8166666666666,349.49,306.68333333333334,903.3466666666668,2012Q4,-2.434042094483513,2.9427834141667386,-6.30074630815648,5.5690602362778785,5.522342995169094,-1.4492598384712618,-0.8611417993985571
615.8466666666667,399.42,1551.2833333333335,657.9566666666666,380.47,307.3933333333334,1053.013333333333,2013Q1,2.0633193200713773,-2.1588960561770176,5.156304723599958,-9.098989154712289,8.864345188703538,0.2315091571110317,16.568021136219357
623.5066666666667,381.2,1636.9633333333331,610.3033333333334,355.09,305.7933333333333,1087.993333333333,2013Q2,1.243816101410511,-4.561614340794162,5.523168989116511,-7.242624894243265,-6.670696769784756,-0.5205057580949801,3.3218952593192963
638.1566666666666,366.43666666666667,1750.9266666666665,588.5333333333333,355.18333333333334,285.8333333333333,1096.6266666666668,2013Q3,2.349614011077139,-3.8728576425323458,6.961874527835077,-3.567078665800083,0.026284416157418278,-6.527284222459606,0.7935097641529998
595.4533333333334,359.25666666666666,1578.83,581.6933333333333,378.8966666666667,263.96,1143.64,2013Q4,-6.69166923482738,-1.9594109032029183,-9.828890606497886,-1.1622111463525209,6.676364318896355,-7.652478134110785,4.28708645908058
629.0066666666667,360.9966666666666,1725.0166666666669,570.3366666666667,381.3633333333333,272.3333333333333,1336.0,2014Q1,5.634922412055787,0.4843333920966364,9.259177154390708,-1.952346024251017,0.651013029058034,3.1721978077486446,16.81997831485431
649.5266666666666,373.06666666666666,1779.8333333333333,587.0933333333334,367.36,297.7033333333333,1309.513333333333,2014Q2,3.2622865682398583,3.343521177480868,3.1777470749074777,2.9380307537653083,-3.6719139228557074,9.31578947368421,-1.9825349301397344
621.38,372.2733333333333,1659.073333333333,590.3766666666667,374.78,290.21666666666664,1275.1633333333332,2014Q3,-4.333412023114269,-0.2126518942101585,-6.784904953647352,0.5592523619186052,2.0198170731707155,-2.51480780642922,-2.623111893986052
520.9633333333333,358.4866666666667,1283.02,558.2066666666666,370.75,281.9866666666667,1185.4433333333334,2014Q4,-16.16026693274112,-3.7033720742823295,-22.66646843016783,-5.449063592169978,-1.0752975078712756,-2.8358123241256417,-7.035961406251213
399.5133333333333,341.2133333333333,850.0799999999999,538.4133333333333,348.71000000000004,263.23,1289.9133333333332,2015Q1,-23.312581179737524,-4.818403287895423,-33.743823167214856,-3.5458790651013317,-5.944706675657441,-6.6516147335571425,8.812736725781889
434.4166666666667,337.66333333333336,1023.99,537.7133333333334,323.43333333333334,266.59666666666664,1365.7300000000002,2015Q2,8.736462696280478,-1.0404048298229718,20.458074534161508,-0.13001163913720637,-7.248621108275266,1.2789828920209079,5.877655863184628
371.8366666666666,315.26,798.2599999999999,492.92,310.7633333333333,252.76666666666665,1108.1333333333334,2015Q3,-14.405524649913703,-6.634813769138892,-22.044160587505747,-8.330337106512765,-3.9173451509842416,-5.187611748083865,-18.861463588459415
340.38,297.32666666666665,707.4699999999999,473.99,307.3066666666667,226.36333333333332,1058.77,2015Q4,-8.45980762162597,-5.688426483960329,-11.373487334953525,-3.840379777651548,-1.1123148376578018,-10.445733878412245,-4.454638430995073
304.31666666666666,295.71,559.1633333333333,475.12,315.08,215.22333333333336,1319.31,2016Q1,-10.59502125075895,-0.5437341644431548,-20.962961915935185,0.2384016540433409,2.5295036445678543,-4.9212917286368345,24.607799616536163
365.0366666666667,311.8333333333333,781.3833333333333,501.09,342.1166666666666,225.57666666666668,1200.0833333333333,2016Q2,19.952899939755753,5.4524139641315195,39.7415185783522,5.4659875399898805,8.580889509542544,4.810506915297275,-9.037047143329978
362.79333333333335,307.6433333333334,782.0333333333333,512.23,358.65333333333336,205.0133333333333,1196.1433333333334,2016Q3,-0.6145501365159678,-1.343666488508799,0.08318580295629818,2.223153525314814,4.8336337506698746,-9.11589555657355,-0.32831053399068333
375.7166666666667,302.22,862.7833333333333,499.17333333333335,357.2133333333333,201.0,1211.28,2016Q4,3.5621749756518994,-1.7628639225076737,10.32564681812369,-2.5489851564076016,-0.4015019145693355,-1.9575962539021607,1.2654559236211727
400.58,319.83666666666664,935.2633333333332,519.0966666666667,381.44,214.58,1368.03,2017Q1,6.617575300536749,5.829086978580711,8.400718604516388,3.991265559057644,6.782128326676884,6.756218905472644,12.940855954032093
400.05,328.86999999999995,908.2566666666668,521.4,404.8133333333333,224.75,1275.7066666666667,2017Q2,-0.1323081531778847,2.824358266198357,-2.8876002836990433,0.44371953842892164,6.127656599552567,4.739491098890847,-6.748633680060623
404.73,341.38000000000005,895.2233333333334,544.3466666666667,412.6333333333334,236.35,1212.9066666666668,2017Q3,1.1698537682789611,3.8039346854380485,-1.4349835031947755,4.400971742743898,1.9317545535391112,5.161290322580636,-4.922761763414785
425.1033333333333,348.55,966.7433333333332,557.6233333333333,455.1933333333333,229.00666666666663,1212.4399999999998,2017Q4,5.033808547261942,2.1002987872751566,7.989067904843106,2.439009454759211,10.314241861216566,-3.1069741203018197,-0.03847506815585211
442.98,363.64,1006.2833333333332,573.3666666666667,496.25,234.46666666666667,1380.013333333333,2018Q1,4.205252056362774,4.3293645101133205,4.09002044665423,2.8232917082618547,9.01961071486108,2.384210066664738,13.821165033596161
484.4766666666667,376.63,1155.8566666666668,584.51,552.8066666666667,236.51666666666665,1388.743333333333,2018Q2,9.367616295694315,3.572214277857233,14.863938254633414,1.943491657461771,11.396809403862317,0.874324708558416,0.6326025835499127
456.5933333333333,347.83666666666664,1109.2666666666669,546.5966666666667,494.98333333333335,221.35666666666663,1174.6933333333334,2018Q3,-5.755351134901588,-7.6449919903707535,-4.030776595713991,-6.486344687573064,-10.45995586160322,-6.409696286378697,-15.413215304963945
393.50666666666666,331.75,874.5500000000001,538.6233333333333,419.62000000000006,218.58666666666667,1199.7133333333334,2018Q4,-13.816817299128326,-4.624775996396768,-21.1596249774626,-1.4587233731148563,-15.225428465604896,-1.251374102127767,2.1299175955142857
430.8466666666666,340.96,1006.9366666666666,552.9666666666667,439.82666666666665,220.9233333333333,1332.7066666666667,2019Q1,9.489038728695798,2.7761868877166584,15.1376898595468,2.6629617481604306,4.81546796307768,1.0689886543857385,11.0854259628689
442.8566666666666,338.15333333333336,1068.52,561.4733333333334,403.92,222.93,1260.6733333333334,2019Q2,2.787534621752541,-0.8231659627717658,6.115909309092604,1.538368798601475,-8.16382211174098,0.9083090664936844,-5.405040368973413
428.5933333333333,339.42,1000.8133333333334,592.8533333333334,390.7266666666667,213.75,1216.96,2019Q3,-3.220756151350701,0.3745835222680016,-6.336490348020307,5.588867384619034,-3.2663233643625778,-4.117884537747274,-3.4674591884760075
418.3999999999999,340.39000000000004,954.3866666666668,594.0933333333334,386.91333333333336,215.61,1246.4366666666667,2019Q4,-2.3783228857191863,0.2857816274821845,-4.638893699790836,0.20915797049299023,-0.9759593236533637,0.8701754385964877,2.422155754229127
372.87000000000006,339.0233333333333,747.8166666666666,590.7933333333333,386.43,215.21666666666667,1227.246666666667,2020Q1,-10.881931166347957,-0.40150023992089334,-21.644267173332977,-0.5554682765895436,-0.12492030945776555,-0.1824281495910851,-1.5395888546282488
311.7266666666667,326.7133333333333,514.1866666666666,587.0766666666667,357.42333333333335,203.58666666666667,1140.5966666666666,2020Q2,-16.398029697571104,-3.6310185139665885,-31.241614477701752,-0.6290975975806412,-7.506318522543964,-5.403856578641674,-7.060520297468065
405.9966666666666,377.5966666666666,754.5233333333332,657.75,539.0533333333333,212.14666666666668,1211.6533333333334,2020Q3,30.241236981115915,15.57430571142897,46.74113162535005,12.038177864333433,50.8164921148591,4.204597550592704,6.229780319657263
425.92,392.6566666666667,801.0966666666667,679.7466666666668,524.9,231.12,1329.67,2020Q4,4.9072652484831725,3.988382665807455,6.172550440233815,3.3442290637273775,-2.6255905414430236,8.943498208786371,9.74013469199111
528.5533333333334,441.0833333333333,1092.3866666666663,711.0866666666667,681.4366666666666,265.40000000000003,1434.21,2021Q1,24.096856999749573,12.333081487643982,36.361404574562314,4.610541182008965,29.822188353337143,14.83212184146765,7.862101122834986
606.0400000000001,510.9333333333334,1241.8366666666668,782.0166666666668,897.6066666666666,307.61,1477.5466666666669,2021Q2,14.660141518358284,15.836009824296248,13.681053106958508,9.97487413629845,31.722683937367613,15.904295403165026,3.021640252589708
622.6566666666666,481.16,1377.5633333333335,865.1933333333333,516.4399999999999,322.06666666666666,1728.65,2021Q3,2.741843222669549,-5.827244258872655,10.92951032207672,10.63617569958013,-42.464776702490326,4.699673829416029,16.99461269130811
673.54,517.6066666666667,1503.3333333333333,898.04,662.1,322.0366666666667,1765.08,2021Q4,8.171972783288805,7.574749909939871,9.129888764944848,3.7964539717519896,28.204631709395112,-0.009314841647678485,2.1074248691175024
802.9499999999999,588.8633333333333,1825.9233333333332,968.9733333333334,890.1966666666667,347.97333333333336,1905.55,2022Q1,19.213409745523656,13.766566633608534,21.458314855875837,7.898683057918743,34.45048582792127,8.053948308163662,7.95827951141026
902.15,597.1233333333333,2208.9666666666667,1028.1766666666665,714.3433333333332,380.8333333333333,1717.8166666666666,2022Q2,12.354442991468972,1.4027023814241035,20.97806224065635,6.109903265311711,-19.75443628561481,9.443252356502407,-9.851923766541592
770.89,517.0366666666666,1867.4333333333332,883.62,596.6366666666667,335.67333333333335,1675.97,2022Q3,-14.549686859169764,-13.412081256245223,-15.461226214368718,-14.059516360677303,-16.4776041399327,-11.85820568927789,-2.436037993965201
675.3000000000001,482.21,1565.1833333333334,803.5366666666665,533.5733333333334,328.05333333333334,1719.3933333333334,2022Q4,-12.399953300730315,-6.735821443998169,-16.185316744908327,-9.063096504530622,-10.569805185735582,-2.2700641496693263,2.590937387502956
620.4466666666667,478.1333333333334,1356.6633333333332,814.5033333333334,500.19666666666666,326.5333333333333,1750.38,2023Q1,-8.122809615479543,-0.8454131325908998,-13.322400996688366,1.3647997809683288,-6.255310110450307,-0.4633392944236814,1.8021860423637737
608.0133333333333,460.63000000000005,1347.42,767.65,449.32,331.19666666666666,1721.7300000000002,2023Q2,-2.0039326506710364,-3.660764082543222,-0.681328455352459,-5.752380796477219,-10.171332609173723,1.4281339322172348,-1.6367874404415006
635.29,451.3633333333333,1483.6166666666668,739.4666666666667,429.70666666666665,335.24666666666667,1600.0600000000002,2023Q3,4.48619547816933,-2.0117375478511557,10.107959408845545,-3.6713780151544695,-4.365114691830618,1.2228383941062182,-7.066729394272042
597.57,431.0033333333333,1378.9633333333334,729.25,431.08,301.46,1590.9,2023Q4,-5.937445890852988,-4.510778456380304,-7.053933518316735,-1.3816263974035348,0.3195978652103859,-10.078151410901437,-0.5724785320550541
593.2233333333334,434.50666666666666,1350.0866666666668,729.6,457.99,298.4533333333333,1814.9133333333327,2024Q1,-0.7273903754650868,0.8128320739978934,-2.09408517026074,0.04799451491257489,6.242460796139926,-0.9973683628563212,14.080918557629808
635.7133333333333,458.4333333333333,1464.64,803.2266666666668,452.9866666666667,308.3533333333333,1742.28,2024Q2,7.1625638461062735,5.506628206701847,8.484887389945328,10.09137426900586,-1.092454711529367,3.317101501072184,-4.002027645029848
603.9266666666666,448.8766666666667,1359.3633333333337,799.94,450.97,294.8433333333333,1624.22,2024Q3,-5.000157303606445,-2.0846360794008367,-7.187886898259399,-0.40918296205306737,-0.4451933831753685,-4.3813374267615,-6.776178341024397
603.6633333333333,462.2033333333334,1326.6033333333337,827.66,473.9666666666667,298.00333333333333,1797.2933333333333,2024Q4,-0.0436035280221625,2.9688927173759705,-2.409951717593284,3.4652598944920676,5.099378376980002,1.0717556216295776,10.655781441758716
629.58,482.87000000000006,1377.61,869.6466666666666,479.9766666666667,312.18666666666667,1946.0366666666669,2025Q1,4.293231878696191,4.471336569042483,3.8449071689351744,5.072936552046325,1.2680216611576034,4.759454592230505,8.275963114906126
615.43,509.1133333333333,1254.14,927.65,476.6000000000001,335.2333333333333,1771.14,2025Q2,-2.247530099431383,5.434865146588774,-8.962623674334525,6.669758599277875,-0.7035064204509833,7.382335354915859,-8.987326377885996
616.0166666666668,520.6866666666666,1229.57,961.8466666666668,484.78,338.45,1763.9033333333334,2025Q3,0.09532630301851697,2.2732332028231994,-1.9591114229671414,3.686375967947697,1.7163239613931847,0.959530675151643,-0.40858806569027406
