"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"SERIES"
"id","label","description"
"FXAUDCAD","AUD/CAD","Australian dollar to Canadian dollar daily exchange rate"
"FXCHFCAD","CHF/CAD","Swiss franc to Canadian dollar daily exchange rate"
"FXCNYCAD","CNY/CAD","Chinese renminbi to Canadian dollar daily exchange rate"
"FXEURCAD","EUR/CAD","European euro to Canadian dollar daily exchange rate"
"FXGBPCAD","GBP/CAD","UK pound sterling to Canadian dollar daily exchange rate"
"FXJPYCAD","JPY/CAD","Japanese yen to Canadian dollar daily exchange rate"
"FXMXNCAD","MXN/CAD","Mexican peso to Canadian dollar daily exchange rate"
"FXNZDCAD","NZD/CAD","New Zealand dollar to Canadian dollar daily exchange rate"
"FXSEKCAD","SEK/CAD","Swedish krona to Canadian dollar daily exchange rate"
"FXUSDCAD","USD/CAD","US dollar to Canadian dollar daily exchange rate"

"OBSERVATIONS"
"date","FXAUDCAD","FXCHFCAD","FXCNYCAD","FXEURCAD","FXGBPCAD","FXJPYCAD","FXMXNCAD","FXNZDCAD","FXSEKCAD","FXUSDCAD"
"2023-11-28","0.9017","1.5464","0.1900","1.4915","1.7217","0.009190","0.07918","0.8317","0.1310","1.3581"
"2023-11-29","0.8996","1.5536","0.1906","1.4917","1.7253","0.009220","0.07895","0.8363","0.1312","1.3590"
"2023-11-30","0.8973","1.5532","0.1903","1.4808","1.7156","0.009170","0.07808","0.8361","0.1296","1.3582"
"2023-12-01","0.8983","1.5494","0.1892","1.4685","1.7117","0.009170","0.07842","0.8357","0.1298","1.3507"
"2023-12-04","0.8967","1.5507","0.1896","1.4664","1.7097","0.009210","0.07779","0.8353","0.1296","1.3541"
"2023-12-05","0.8903","1.5519","0.1900","1.4666","1.7114","0.009230","0.07791","0.8331","0.1296","1.3579"
"2023-12-06","0.8918","1.5527","0.1896","1.4637","1.7079","0.009220","0.07856","0.8355","0.1298","1.3574"
"2023-12-07","0.8965","1.5532","0.1901","1.4675","1.7108","0.009440","0.07809","0.8381","0.1307","1.3597"
"2023-12-08","0.8941","1.5443","0.1896","1.4618","1.7045","0.009390","0.07824","0.8323","0.1297","1.3588"
"2023-12-11","0.8907","1.5430","0.1891","1.4595","1.7042","0.009280","0.07788","0.8307","0.1293","1.3570"
"2023-12-12","0.8920","1.5526","0.1895","1.4673","1.7075","0.009340","0.07844","0.8333","0.1300","1.3599"
"2023-12-13","0.8941","1.5493","0.1890","1.4658","1.7010","0.009360","0.07819","0.8320","0.1302","1.3561"
"2023-12-14","0.8994","1.5486","0.1886","1.4735","1.7109","0.009460","0.07765","0.8331","0.1312","1.3419"
"2023-12-15","0.8968","1.5397","0.1880","1.4595","1.6993","0.009420","0.07769","0.8307","0.1303","1.3378"
"2023-12-18","0.8978","1.5422","0.1876","1.4620","1.6933","0.009360","0.07777","0.8319","0.1311","1.3387"
"2023-12-19","0.9019","1.5487","0.1871","1.4643","1.6996","0.009270","0.07813","0.8358","0.1312","1.3344"
"2023-12-20","0.9015","1.5466","0.1868","1.4607","1.6878","0.009280","0.07808","0.8376","0.1313","1.3331"
"2023-12-21","0.9031","1.5518","0.1864","1.4628","1.6866","0.009350","0.07802","0.8360","0.1318","1.3311"
"2023-12-22","0.9029","1.5519","0.1859","1.4615","1.6870","0.009320","0.07815","0.8361","0.1325","1.3258"
"2023-12-27","0.9036","1.5610","0.1849","1.4656","1.6878","0.009290","0.07797","0.8368","0.1327","1.3205"
"2023-12-28","0.9038","1.5733","0.1859","1.4640","1.6835","0.009360","0.07808","0.8378","0.1325","1.3212"
"2023-12-29","0.9001","1.5758","0.1863","1.4626","1.6837","0.009350","0.07818","0.8363","0.1317","1.3226"
"2024-01-02","0.9017","1.5681","0.1864","1.4584","1.6816","0.009380","0.07818","0.8338","0.1306","1.3316"
"2024-01-03","0.8977","1.5675","0.1868","1.4577","1.6887","0.009320","0.07834","0.8329","0.1299","1.3356"
"2024-01-04","0.8957","1.5693","0.1866","1.4623","1.6939","0.009240","0.07836","0.8321","0.1306","1.3354"
"2024-01-05","0.8960","1.5710","0.1868","1.4614","1.6974","0.009220","0.07890","0.8335","0.1303","1.3347"
"2024-01-08","0.8969","1.5773","0.1868","1.4657","1.7040","0.009280","0.07942","0.8343","0.1307","1.3372"
"2024-01-09","0.8955","1.5723","0.1868","1.4639","1.7020","0.009280","0.07907","0.8353","0.1305","1.3391"
"2024-01-10","0.8960","1.5710","0.1866","1.4664","1.7036","0.009190","0.07876","0.8331","0.1308","1.3382"
"2024-01-11","0.8946","1.5702","0.1871","1.4694","1.7072","0.009200","0.07900","0.8341","0.1305","1.3409"
"2024-01-12","0.8965","1.5710","0.1868","1.4673","1.7071","0.009240","0.07939","0.8369","0.1303","1.3387"
"2024-01-15","0.8945","1.5708","0.1873","1.4710","1.7098","0.009220","0.07953","0.8325","0.1303","1.3436"
"2024-01-16","0.8888","1.5663","0.1875","1.4663","1.7046","0.009170","0.07858","0.8284","0.1293","1.3483"
"2024-01-17","0.8843","1.5612","0.1879","1.4691","1.7128","0.009120","0.07822","0.8252","0.1291","1.3522"
"2024-01-18","0.8859","1.5549","0.1877","1.4669","1.7126","0.009120","0.07851","0.8245","0.1288","1.3505"
"2024-01-19","0.8869","1.5487","0.1871","1.4654","1.7072","0.009080","0.07864","0.8220","0.1285","1.3462"
"2024-01-22","0.8856","1.5485","0.1870","1.4650","1.7109","0.009090","0.07850","0.8205","0.1288","1.3454"
"2024-01-23","0.8859","1.5476","0.1879","1.4617","1.7086","0.009080","0.07780","0.8194","0.1285","1.3478"
"2024-01-24","0.8897","1.5626","0.1886","1.4698","1.7181","0.009160","0.07847","0.8261","0.1294","1.3484"
"2024-01-25","0.8887","1.5568","0.1882","1.4637","1.7147","0.009140","0.07838","0.8254","0.1292","1.3496"
"2024-01-26","0.8859","1.5573","0.1874","1.4610","1.7107","0.009090","0.07838","0.8205","0.1289","1.3449"
"2024-01-29","0.8865","1.5568","0.1872","1.4536","1.7053","0.009100","0.07809","0.8215","0.1283","1.3442"
"2024-01-30","0.8846","1.5555","0.1869","1.4545","1.7009","0.009090","0.07806","0.8217","0.1288","1.3417"
"2024-01-31","0.8835","1.5576","0.1868","1.4532","1.7030","0.009130","0.07803","0.8227","0.1293","1.3397"
"2024-02-01","0.8783","1.5593","0.1867","1.4542","1.7036","0.009160","0.07827","0.8206","0.1287","1.3404"
"2024-02-02","0.8775","1.5544","0.1871","1.4527","1.7015","0.009080","0.07849","0.8177","0.1283","1.3454"
"2024-02-05","0.8770","1.5539","0.1879","1.4526","1.6962","0.009100","0.07879","0.8186","0.1276","1.3527"
"2024-02-06","0.8794","1.5504","0.1878","1.4512","1.6996","0.009120","0.07920","0.8197","0.1280","1.3506"
"2024-02-07","0.8786","1.5430","0.1872","1.4506","1.7009","0.009100","0.07897","0.8230","0.1286","1.3469"
"2024-02-08","0.8738","1.5399","0.1871","1.4501","1.6980","0.009020","0.07867","0.8202","0.1285","1.3467"
"2024-02-09","0.8774","1.5382","0.1871","1.4512","1.6996","0.009010","0.07874","0.8269","0.1286","1.3458"
"2024-02-12","0.8784","1.5355","0.1870","1.4490","1.6981","0.009010","0.07877","0.8247","0.1291","1.3450"
"2024-02-13","0.8759","1.5295","0.1884","1.4528","1.7078","0.009000","0.07885","0.8217","0.1283","1.3556"
"2024-02-14","0.8789","1.5295","0.1884","1.4531","1.7017","0.009000","0.07918","0.8244","0.1286","1.3550"
"2024-02-15","0.8792","1.5327","0.1876","1.4526","1.6979","0.008990","0.07907","0.8245","0.1290","1.3493"
"2024-02-16","0.8801","1.5300","0.1874","1.4521","1.6976","0.008970","0.07905","0.8247","0.1290","1.3484"
"2024-02-20","0.8866","1.5346","0.1880","1.4619","1.7080","0.009020","0.07930","0.8347","0.1305","1.3518"
"2024-02-21","0.8846","1.5354","0.1879","1.4610","1.7058","0.009000","0.07921","0.8344","0.1303","1.3512"
"2024-02-22","0.8840","1.5316","0.1876","1.4600","1.7063","0.008960","0.07881","0.8354","0.1306","1.3494"
"2024-02-23","0.8860","1.5323","0.1875","1.4607","1.7110","0.008970","0.07884","0.8361","0.1308","1.3494"
"2024-02-26","0.8838","1.5348","0.1878","1.4661","1.7138","0.008970","0.07901","0.8342","0.1313","1.3515"
"2024-02-27","0.8849","1.5371","0.1878","1.4667","1.7147","0.008990","0.07923","0.8341","0.1312","1.3521"
"2024-02-28","0.8816","1.5433","0.1886","1.4704","1.7176","0.009010","0.07939","0.8270","0.1313","1.3574"
"2024-02-29","0.8826","1.5383","0.1888","1.4680","1.7148","0.009060","0.07953","0.8264","0.1310","1.3570"
"2024-03-01","0.8845","1.5326","0.1885","1.4690","1.7153","0.009030","0.07970","0.8275","0.1313","1.3564"
"2024-03-04","0.8842","1.5338","0.1885","1.4734","1.7223","0.009020","0.07993","0.8274","0.1310","1.3572"
"2024-03-05","0.8836","1.5364","0.1887","1.4745","1.7258","0.009050","0.08018","0.8270","0.1308","1.3582"
"2024-03-06","0.8875","1.5330","0.1879","1.4740","1.7231","0.009060","0.08016","0.8288","0.1313","1.3528"
"2024-03-07","0.8913","1.5334","0.1873","1.4721","1.7226","0.009100","0.07984","0.8312","0.1315","1.3474"
"2024-03-08","0.8933","1.5370","0.1874","1.4744","1.7321","0.009160","0.08014","0.8330","0.1320","1.3471"
"2024-03-11","0.8913","1.5363","0.1878","1.4740","1.7289","0.009180","0.08026","0.8321","0.1317","1.3491"
"2024-03-12","0.8910","1.5372","0.1880","1.4739","1.7250","0.009140","0.08025","0.8300","0.1318","1.3499"
"2024-03-13","0.8920","1.5351","0.1874","1.4746","1.7243","0.009120","0.08055","0.8298","0.1318","1.3472"
"2024-03-14","0.8905","1.5314","0.1879","1.4727","1.7242","0.009120","0.08094","0.8295","0.1310","1.3512"
"2024-03-15","0.8883","1.5320","0.1881","1.4735","1.7241","0.009080","0.08101","0.8243","0.1306","1.3533"
"2024-03-18","0.8883","1.5281","0.1881","1.4734","1.7237","0.009080","0.08062","0.8240","0.1300","1.3541"
"2024-03-19","0.8865","1.5294","0.1886","1.4747","1.7267","0.009010","0.08054","0.8218","0.1301","1.3581"
"2024-03-20","0.8861","1.5230","0.1883","1.4728","1.7244","0.008950","0.08085","0.8193","0.1296","1.3559"
"2024-03-21","0.8895","1.5065","0.1879","1.4706","1.7155","0.008920","0.08073","0.8185","0.1294","1.3525"
"2024-03-22","0.8862","1.5129","0.1880","1.4700","1.7130","0.008980","0.08117","0.8157","0.1288","1.3593"
"2024-03-25","0.8881","1.5122","0.1884","1.4718","1.7170","0.008970","0.08131","0.8155","0.1285","1.3583"
"2024-03-26","0.8875","1.5026","0.1880","1.4711","1.7146","0.008960","0.08138","0.8158","0.1284","1.3572"
"2024-03-27","0.8866","1.4999","0.1880","1.4701","1.7153","0.008980","0.08201","0.8152","0.1279","1.3587"
"2024-03-28","0.8827","1.5020","0.1875","1.4632","1.7114","0.008950","0.08163","0.8099","0.1268","1.3550"
"2024-04-01","0.8813","1.5010","0.1877","1.4592","1.7055","0.008950","0.08167","0.8079","0.1258","1.3574"
"2024-04-02","0.8836","1.4959","0.1876","1.4609","1.7058","0.008950","0.08184","0.8093","0.1265","1.3572"
"2024-04-03","0.8864","1.4953","0.1871","1.4642","1.7086","0.008920","0.08176","0.8112","0.1269","1.3537"
"2024-04-04","0.8925","1.4927","0.1867","1.4666","1.7100","0.008910","0.08168","0.8154","0.1275","1.3504"
"2024-04-05","0.8942","1.5067","0.1880","1.4723","1.7164","0.008970","0.08252","0.8173","0.1277","1.3598"
"2024-04-08","0.8966","1.5004","0.1878","1.4736","1.7177","0.008950","0.08303","0.8190","0.1286","1.3582"
"2024-04-09","0.8996","1.5033","0.1877","1.4748","1.7215","0.008950","0.08295","0.8226","0.1287","1.3578"
"2024-04-10","0.8918","1.4993","0.1890","1.4703","1.7173","0.008950","0.08310","0.8188","0.1277","1.3671"
"2024-04-11","0.8943","1.5042","0.1892","1.4684","1.7178","0.008940","0.08326","0.8203","0.1275","1.3692"
"2024-04-12","0.8905","1.5089","0.1902","1.4648","1.7141","0.008990","0.08268","0.8181","0.1263","1.3766"
"2024-04-15","0.8890","1.5068","0.1901","1.4638","1.7146","0.008920","0.08255","0.8147","0.1265","1.3764"
"2024-04-16","0.8857","1.5143","0.1909","1.4690","1.7195","0.008940","0.08134","0.8133","0.1262","1.3821"
"2024-04-17","0.8866","1.5138","0.1906","1.4692","1.7173","0.008930","0.08132","0.8150","0.1257","1.3794"
"2024-04-18","0.8851","1.5105","0.1901","1.4665","1.7137","0.008910","0.08067","0.8138","0.1258","1.3764"
"2024-04-19","0.8826","1.5120","0.1899","1.4653","1.7062","0.008890","0.07992","0.8100","0.1258","1.3748"
"2024-04-22","0.8835","1.5046","0.1893","1.4601","1.6920","0.008860","0.08000","0.8107","0.1258","1.3715"
"2024-04-23","0.8857","1.5006","0.1887","1.4623","1.7002","0.008830","0.08032","0.8112","0.1262","1.3673"
"2024-04-24","0.8905","1.5002","0.1892","1.4659","1.7062","0.008840","0.08034","0.8130","0.1260","1.3709"
"2024-04-25","0.8909","1.4986","0.1890","1.4671","1.7108","0.008800","0.07958","0.8133","0.1255","1.3689"
"2024-04-26","0.8931","1.4961","0.1886","1.4624","1.7073","0.008680","0.07968","0.8126","0.1250","1.3668"
"2024-04-29","0.8963","1.4992","0.1887","1.4636","1.7140","0.008740","0.08012","0.8159","0.1250","1.3658"
"2024-04-30","0.8926","1.4992","0.1898","1.4695","1.7202","0.008730","0.08050","0.8125","0.1251","1.3746"
"2024-05-01","0.8936","1.4964","0.1900","1.4700","1.7188","0.008730","0.08077","0.8122","0.1254","1.3759"
"2024-05-02","0.8968","1.5024","0.1892","1.4667","1.7139","0.008900","0.08085","0.8140","0.1257","1.3698"
"2024-05-03","0.9044","1.5108","0.1888","1.4724","1.7167","0.008950","0.08060","0.8226","0.1265","1.3672"
"2024-05-06","0.9054","1.5087","0.1895","1.4723","1.7176","0.008880","0.08085","0.8218","0.1265","1.3661"
"2024-05-07","0.9055","1.5100","0.1899","1.4757","1.7177","0.008870","0.08113","0.8235","0.1264","1.3705"
"2024-05-08","0.9028","1.5122","0.1901","1.4760","1.7155","0.008830","0.08117","0.8236","0.1260","1.3734"
"2024-05-09","0.9047","1.5098","0.1896","1.4748","1.7129","0.008800","0.08111","0.8244","0.1260","1.3692"
"2024-05-10","0.9027","1.5072","0.1891","1.4722","1.7116","0.008770","0.08149","0.8225","0.1261","1.3665"
"2024-05-13","0.9042","1.5074","0.1890","1.4760","1.7170","0.008760","0.08142","0.8231","0.1262","1.3672"
"2024-05-14","0.9040","1.5057","0.1887","1.4767","1.7176","0.008730","0.08107","0.8237","0.1261","1.3653"
"2024-05-15","0.9085","1.5067","0.1886","1.4792","1.7235","0.008780","0.08142","0.8304","0.1272","1.3615"
"2024-05-16","0.9091","1.5054","0.1887","1.4802","1.7253","0.008770","0.08158","0.8328","0.1272","1.3620"
"2024-05-17","0.9099","1.4993","0.1885","1.4793","1.7280","0.008750","0.08188","0.8343","0.1270","1.3615"
"2024-05-21","0.9102","1.4990","0.1886","1.4816","1.7350","0.008740","0.08221","0.8322","0.1277","1.3649"
"2024-05-22","0.9074","1.4954","0.1888","1.4814","1.7406","0.008740","0.08210","0.8348","0.1274","1.3674"
"2024-05-23","0.9075","1.4987","0.1892","1.4836","1.7419","0.008730","0.08205","0.8374","0.1278","1.3702"
"2024-05-24","0.9060","1.4953","0.1888","1.4834","1.7412","0.008710","0.08186","0.8365","0.1282","1.3673"
"2024-05-27","0.9076","1.4923","0.1882","1.4804","1.7411","0.008690","0.08184","0.8385","0.1284","1.3636"
"2024-05-28","0.9082","1.4969","0.1882","1.4825","1.7424","0.008690","0.08150","0.8390","0.1293","1.3638"
"2024-05-29","0.9071","1.5004","0.1890","1.4824","1.7426","0.008700","0.08097","0.8385","0.1286","1.3700"
"2024-05-30","0.9079","1.5127","0.1891","1.4820","1.7417","0.008730","0.08068","0.8374","0.1290","1.3678"
"2024-05-31","0.9068","1.5100","0.1883","1.4802","1.7367","0.008680","0.08029","0.8376","0.1295","1.3637"
"2024-06-03","0.9100","1.5196","0.1882","1.4831","1.7417","0.008720","0.07749","0.8419","0.1306","1.3635"
"2024-06-04","0.9091","1.5361","0.1890","1.4880","1.7483","0.008840","0.07658","0.8447","0.1309","1.3681"
"2024-06-05","0.9101","1.5330","0.1890","1.4889","1.7504","0.008770","0.07788","0.8473","0.1316","1.3696"
"2024-06-06","0.9111","1.5353","0.1889","1.4897","1.7495","0.008780","0.07789","0.8476","0.1315","1.3686"
"2024-06-07","0.9061","1.5335","0.1896","1.4860","1.7489","0.008770","0.07548","0.8409","0.1306","1.3740"
"2024-06-10","0.9088","1.5353","0.1899","1.4800","1.7516","0.008770","0.07482","0.8421","0.1310","1.3765"
"2024-06-11","0.9088","1.5333","0.1898","1.4778","1.7527","0.008760","0.07469","0.8444","0.1312","1.3767"
"2024-06-12","0.9158","1.5356","0.1892","1.4836","1.7578","0.008770","0.07295","0.8501","0.1326","1.3700"
"2024-06-13","0.9128","1.5367","0.1895","1.4792","1.7546","0.008760","0.07409","0.8483","0.1314","1.3746"
"2024-06-14","0.9089","1.5434","0.1895","1.4702","1.7436","0.008740","0.07432","0.8434","0.1304","1.3751"
"2024-06-17","0.9073","1.5417","0.1894","1.4735","1.7436","0.008710","0.07409","0.8411","0.1307","1.3743"
"2024-06-18","0.9120","1.5516","0.1892","1.4734","1.7428","0.008690","0.07459","0.8418","0.1313","1.3723"
"2024-06-19","0.9145","1.5505","0.1889","1.4732","1.7440","0.008680","0.07436","0.8407","0.1314","1.3709"
"2024-06-20","0.9124","1.5372","0.1887","1.4678","1.7360","0.008630","0.07452","0.8388","0.1309","1.3698"
"2024-06-21","0.9105","1.5332","0.1887","1.4650","1.7320","0.008600","0.07529","0.8386","0.1302","1.3702"
"2024-06-24","0.9093","1.5293","0.1882","1.4663","1.7328","0.008560","0.07591","0.8370","0.1305","1.3663"
"2024-06-25","0.9074","1.5270","0.1881","1.4626","1.7324","0.008550","0.07546","0.8353","0.1300","1.3659"
"2024-06-26","0.9110","1.5267","0.1885","1.4630","1.7301","0.008530","0.07503","0.8331","0.1295","1.3696"
"2024-06-27","0.9107","1.5249","0.1884","1.4661","1.7318","0.008520","0.07445","0.8340","0.1290","1.3690"
"2024-06-28","0.9131","1.5227","0.1884","1.4659","1.7301","0.008520","0.07484","0.8340","0.1291","1.3687"
"2024-07-02","0.9124","1.5147","0.1884","1.4705","1.7359","0.008480","0.07496","0.8316","0.1290","1.3697"
"2024-07-03","0.9144","1.5130","0.1876","1.4713","1.7381","0.008440","0.07508","0.8323","0.1298","1.3637"
"2024-07-04","0.9158","1.5127","0.1873","1.4713","1.7369","0.008450","0.07524","0.8329","0.1296","1.3613"
"2024-07-05","0.9191","1.5192","0.1876","1.4763","1.7456","0.008480","0.07535","0.8365","0.1300","1.3633"
"2024-07-08","0.9192","1.5204","0.1876","1.4771","1.7487","0.008480","0.07572","0.8364","0.1294","1.3634"
"2024-07-09","0.9186","1.5191","0.1875","1.4748","1.7446","0.008460","0.07599","0.8348","0.1292","1.3638"
"2024-07-10","0.9186","1.5146","0.1872","1.4743","1.7480","0.008430","0.07641","0.8283","0.1292","1.3620"
"2024-07-11","0.9223","1.5232","0.1877","1.4811","1.7594","0.008580","0.07653","0.8319","0.1300","1.3624"
"2024-07-12","0.9246","1.5234","0.1880","1.4856","1.7690","0.008620","0.07710","0.8339","0.1293","1.3628"
"2024-07-15","0.9251","1.5268","0.1882","1.4902","1.7732","0.008650","0.07676","0.8316","0.1290","1.3664"
"2024-07-16","0.9207","1.5284","0.1883","1.4900","1.7733","0.008630","0.07738","0.8274","0.1289","1.3686"
"2024-07-17","0.9210","1.5466","0.1885","1.4964","1.7809","0.008750","0.07710","0.8315","0.1298","1.3685"
"2024-07-18","0.9209","1.5467","0.1886","1.4944","1.7761","0.008730","0.07662","0.8304","0.1295","1.3696"
"2024-07-19","0.9182","1.5441","0.1888","1.4942","1.7732","0.008720","0.07636","0.8258","0.1285","1.3727"
"2024-07-22","0.9135","1.5465","0.1891","1.4972","1.7770","0.008760","0.07667","0.8224","0.1283","1.3755"
"2024-07-23","0.9110","1.5443","0.1893","1.4943","1.7775","0.008830","0.07610","0.8201","0.1279","1.3768"
"2024-07-24","0.9099","1.5592","0.1898","1.4967","1.7821","0.008970","0.07519","0.8194","0.1281","1.3794"
"2024-07-25","0.9045","1.5698","0.1911","1.4997","1.7790","0.008990","0.07510","0.8151","0.1278","1.3819"
"2024-07-26","0.9070","1.5663","0.1907","1.5019","1.7796","0.008990","0.07505","0.8152","0.1280","1.3830"
"2024-07-29","0.9060","1.5635","0.1908","1.4986","1.7800","0.009000","0.07442","0.8133","0.1278","1.3852"
"2024-07-30","0.9055","1.5653","0.1910","1.4974","1.7775","0.009000","0.07385","0.8167","0.1284","1.3851"
"2024-07-31","0.9019","1.5702","0.1913","1.4949","1.7735","0.009180","0.07410","0.8205","0.1290","1.3809"
"2024-08-01","0.9028","1.5836","0.1911","1.4943","1.7684","0.009230","0.07420","0.8247","0.1294","1.3846"
"2024-08-02","0.9036","1.6090","0.1933","1.5111","1.7740","0.009420","0.07274","0.8268","0.1309","1.3858"
"2024-08-06","0.8987","1.6172","0.1928","1.5069","1.7515","0.009520","0.07111","0.8202","0.1308","1.3794"
"2024-08-07","0.8993","1.5924","0.1914","1.5008","1.7461","0.009340","0.07141","0.8256","0.1313","1.3739"
"2024-08-08","0.9035","1.5887","0.1915","1.4991","1.7487","0.009340","0.07194","0.8244","0.1304","1.3743"
"2024-08-09","0.9029","1.5885","0.1916","1.4996","1.7515","0.009370","0.07289","0.8250","0.1305","1.3732"
"2024-08-12","0.9056","1.5841","0.1914","1.5012","1.7542","0.009320","0.07240","0.8273","0.1305","1.3738"
"2024-08-13","0.9079","1.5859","0.1917","1.5047","1.7613","0.009340","0.07218","0.8321","0.1308","1.3723"
"2024-08-14","0.9063","1.5860","0.1921","1.5112","1.7604","0.009320","0.07271","0.8240","0.1313","1.3711"
"2024-08-15","0.9079","1.5733","0.1912","1.5056","1.7625","0.009210","0.07345","0.8225","0.1304","1.3715"
"2024-08-16","0.9111","1.5794","0.1913","1.5081","1.7702","0.009270","0.07350","0.8273","0.1307","1.3707"
"2024-08-19","0.9168","1.5806","0.1912","1.5104","1.7714","0.009320","0.07286","0.8317","0.1319","1.3651"
"2024-08-20","0.9186","1.5897","0.1910","1.5139","1.7750","0.009350","0.07205","0.8376","0.1332","1.3627"
"2024-08-21","0.9167","1.5950","0.1905","1.5141","1.7771","0.009350","0.07065","0.8367","0.1332","1.3592"
"2024-08-22","0.9129","1.5963","0.1904","1.5118","1.7812","0.009300","0.06996","0.8353","0.1328","1.3602"
"2024-08-23","0.9162","1.5925","0.1898","1.5107","1.7833","0.009330","0.07070","0.8393","0.1325","1.3529"
"2024-08-26","0.9136","1.5908","0.1893","1.5052","1.7786","0.009340","0.06982","0.8370","0.1321","1.3481"
"2024-08-27","0.9129","1.5962","0.1889","1.5035","1.7816","0.009330","0.06856","0.8396","0.1323","1.3460"
"2024-08-28","0.9130","1.5980","0.1890","1.4975","1.7773","0.009310","0.06875","0.8403","0.1321","1.3471"
"2024-08-29","0.9163","1.5910","0.1898","1.4928","1.7746","0.009290","0.06799","0.8437","0.1317","1.3474"
"2024-08-30","0.9136","1.5873","0.1903","1.4921","1.7720","0.009250","0.06857","0.8427","0.1314","1.3491"
"2024-09-03","0.9106","1.5930","0.1902","1.4959","1.7757","0.009290","0.06823","0.8385","0.1315","1.3548"
"2024-09-04","0.9094","1.5938","0.1901","1.4975","1.7772","0.009370","0.06816","0.8382","0.1314","1.3525"
"2024-09-05","0.9097","1.5978","0.1905","1.4999","1.7797","0.009420","0.06758","0.8401","0.1317","1.3514"
"2024-09-06","0.9065","1.6058","0.1911","1.5022","1.7810","0.009500","0.06783","0.8382","0.1318","1.3545"
"2024-09-09","0.9032","1.5988","0.1906","1.4977","1.7746","0.009490","0.06823","0.8334","0.1308","1.3561"
"2024-09-10","0.9050","1.6059","0.1910","1.4993","1.7775","0.009540","0.06781","0.8366","0.1310","1.3599"
"2024-09-11","0.9044","1.5987","0.1909","1.4973","1.7723","0.009570","0.06851","0.8326","0.1309","1.3589"
"2024-09-12","0.9103","1.5933","0.1909","1.5009","1.7779","0.009550","0.06921","0.8366","0.1317","1.3591"
"2024-09-13","0.9115","1.6032","0.1915","1.5060","1.7843","0.009650","0.07042","0.8375","0.1329","1.3586"
"2024-09-16","0.9164","1.6086","0.1916","1.5121","1.7946","0.009670","0.07048","0.8411","0.1334","1.3593"
"2024-09-17","0.9185","1.6063","0.1917","1.5120","1.7915","0.009600","0.07063","0.8411","0.1335","1.3596"
"2024-09-18","0.9206","1.6090","0.1919","1.5123","1.7967","0.009580","0.07064","0.8450","0.1334","1.3590"
"2024-09-19","0.9241","1.5993","0.1919","1.5119","1.7998","0.009490","0.07030","0.8464","0.1333","1.3563"
"2024-09-20","0.9233","1.5961","0.1923","1.5139","1.8049","0.009420","0.07003","0.8456","0.1331","1.3565"
"2024-09-23","0.9245","1.5934","0.1916","1.5029","1.8023","0.009410","0.06963","0.8469","0.1325","1.3510"
"2024-09-24","0.9259","1.5924","0.1915","1.5022","1.8035","0.009380","0.06962","0.8514","0.1330","1.3468"
"2024-09-25","0.9218","1.5856","0.1915","1.5023","1.7978","0.009320","0.06889","0.8465","0.1326","1.3462"
"2024-09-26","0.9281","1.5907","0.1922","1.5046","1.8053","0.009310","0.06874","0.8513","0.1331","1.3474"
"2024-09-27","0.9333","1.6036","0.1925","1.5076","1.8080","0.009470","0.06869","0.8569","0.1338","1.3499"
"2024-10-01","0.9303","1.5955","0.1924","1.4947","1.7942","0.009400","0.06857","0.8499","0.1316","1.3504"
"2024-10-02","0.9293","1.5878","0.1922","1.4905","1.7902","0.009240","0.06940","0.8459","0.1314","1.3491"
"2024-10-03","0.9268","1.5886","0.1929","1.4933","1.7761","0.009230","0.06957","0.8421","0.1314","1.3540"
"2024-10-04","0.9233","1.5813","0.1934","1.4895","1.7805","0.009140","0.07060","0.8366","0.1309","1.3577"
"2024-10-07","0.9209","1.5925","0.1939","1.4939","1.7803","0.009190","0.07038","0.8342","0.1314","1.3609"
"2024-10-08","0.9200","1.5928","0.1935","1.4988","1.7884","0.009220","0.07060","0.8359","0.1319","1.3657"
"2024-10-09","0.9198","1.5928","0.1934","1.4986","1.7899","0.009180","0.07050","0.8299","0.1318","1.3690"
"2024-10-10","0.9253","1.6044","0.1943","1.5029","1.7953","0.009250","0.07048","0.8365","0.1322","1.3754"
"2024-10-11","0.9288","1.6053","0.1947","1.5056","1.7988","0.009230","0.07099","0.8403","0.1327","1.3761"
"2024-10-15","0.9262","1.6010","0.1939","1.5044","1.8055","0.009250","0.07033","0.8403","0.1329","1.3805"
"2024-10-16","0.9183","1.5934","0.1935","1.4974","1.7908","0.009200","0.06923","0.8348","0.1314","1.3771"
"2024-10-17","0.9232","1.5931","0.1936","1.4933","1.7933","0.009190","0.06918","0.8357","0.1309","1.3789"
"2024-10-18","0.9257","1.5946","0.1943","1.4989","1.8002","0.009220","0.06973","0.8378","0.1311","1.3802"
"2024-10-21","0.9228","1.5991","0.1944","1.4983","1.7983","0.009200","0.06918","0.8358","0.1312","1.3835"
"2024-10-22","0.9240","1.5973","0.1941","1.4940","1.7936","0.009160","0.06951","0.8362","0.1312","1.3825"
"2024-10-23","0.9178","1.5965","0.1942","1.4917","1.7908","0.009060","0.06943","0.8310","0.1306","1.3843"
"2024-10-24","0.9192","1.5987","0.1945","1.4966","1.7958","0.009120","0.06977","0.8328","0.1310","1.3845"
